group,n,base_rate,selection_rate,TP,FP,TN,FN,TPR,FPR,FNR,PPV,NPV,reference_group,disparate_impact,four_fifths_rule_pass
Male,10860,0.2998158379373849,0.5139963167587477,2975,2607,4997,281,0.9136977886977887,0.342845870594424,0.0863022113022113,0.5329630956646363,0.9467601364153089,Male,1.0,True
Female,5421,0.10883600811658366,0.13355469470577383,418,306,4525,172,0.7084745762711865,0.06334092320430552,0.29152542372881357,0.5773480662983426,0.9633808814136683,Male,0.25983589833477316,False
