group,n,base_rate,selection_rate,TP,FP,TN,FN,TPR,FPR,FNR,PPV,NPV,reference_group,disparate_impact,four_fifths_rule_pass
Male,10860,0.2998158379373849,0.5139963167587477,2975,2607,4997,281,0.9136977886977887,0.342845870594424,0.0863022113022113,0.5329630956646363,0.9467601364153089,Male,1.0,True
Female,5421,0.10883600811658366,0.5190924183729939,580,2234,2597,10,0.9830508474576272,0.4624301386876423,0.01694915254237288,0.20611229566453448,0.9961641733793632,Male,1.0099146656271434,True
