group,n,base_rate,selection_rate,TP,FP,TN,FN,TPR,FPR,FNR,PPV,NPV,reference_group,disparate_impact,four_fifths_rule_pass
Male,10860,0.2998158379373849,0.5185082872928177,2972,2659,4945,284,0.9127764127764127,0.34968437664387164,0.08722358722358722,0.5277925768069615,0.9456875119525722,Male,1.0,True
Female,5421,0.10883600811658366,0.5272090020291459,582,2276,2555,8,0.9864406779661017,0.47112399089215484,0.013559322033898305,0.20363890832750176,0.9968786578228638,Male,1.0167802809512563,True
