max_depth,accuracy,female_DI,TPR_gap
5,0.7422762729562066,0.9978458149761168,0.002526756340315628
5,0.7422762729562066,0.9978458149761168,0.002526756340315628
12,0.7932559425096739,1.0099146656271434,-0.0015564485903467595
12,0.7932559425096739,1.0099146656271434,-0.0015564485903467595
15,0.7990295436398256,1.0101083895513696,0.02126244117769538
15,0.7990295436398256,1.0101083895513696,0.02126244117769538
