group,n,base_rate,selection_rate,TP,FP,TN,FN,TPR,FPR,FNR,PPV,NPV,reference_group,disparate_impact,four_fifths_rule_pass
Male,10860,0.2998158379373849,0.503683241252302,2961,2509,5095,295,0.9093980343980343,0.3299579168858496,0.09060196560196561,0.5413162705667276,0.9452690166975881,Male,1.0,True
Female,5421,0.10883600811658366,0.261575355100535,524,894,3937,66,0.888135593220339,0.18505485406748085,0.11186440677966102,0.3695345557122708,0.9835123657257058,Male,0.5193251108577349,False
